Fruit,Temp,Humid (%),Light (Lux),VPD,Class
Tomato,23,90,12.90803823,0.28094376223970663,Good
Tomato,24,95,14.75399666,0.14919587385827793,Bad
Pineapple,22,89,12.62144823,0.2908324311431634,Good
Pineapple,23,95,12.90803823,0.14047188111985376,Good
Pineapple,25,95,13.20040797,0.1583888858753424,Bad
Orange,23,95,17.5009837,0.14047188111985376,Bad
Orange,24,95,15.08413665,0.14919587385827793,Bad
Orange,23,95,5.147226326,0.14047188111985376,Good
Tomato,25,95,16.47502321,0.1583888858753424,Bad
Orange,23,95,16.84124175,0.14047188111985376,Bad
Pineapple,22,95,12.83585424,0.132196559610529,Good
Orange,23,95,15.08413665,0.14047188111985376,Bad
Banana,25,86,13.57421101,0.4434888804509587,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Tomato,24,76,17.30998858,0.7161401945197343,Good
Orange,23,95,16.84124175,0.14047188111985376,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,24,90,8.116146322,0.29839174771655586,Good
Banana,25,89,20.17964285,0.34845554892575326,Good
Orange,23,95,8.415248038,0.14047188111985376,Good
Orange,22,95,7.133358572,0.132196559610529,Good
Tomato,23,90,12.76402932,0.28094376223970663,Good
Pineapple,23,95,12.20210529,0.14047188111985376,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,23,91,8.214906999,0.25284938601573614,Good
Orange,23,95,4.570643409,0.14047188111985376,Good
Pineapple,25,95,11.862037,0.1583888858753424,Bad
Orange,22,95,8.264637967,0.132196559610529,Good
Tomato,23,90,12.90803823,0.28094376223970663,Good
Orange,23,95,15.33623116,0.14047188111985376,Bad
Tomato,23,90,12.98058343,0.28094376223970663,Good
Orange,22,95,7.589280351,0.132196559610529,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Orange,23,95,8.31460431,0.14047188111985376,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Pineapple,25,95,6.740875089,0.1583888858753424,Bad
Tomato,22,92,10.28117628,0.21151449537684597,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Tomato,23,89,9.255689372,0.30903813846367756,Good
Tomato,24,94,10.76627794,0.1790350486299337,Good
Banana,25,86,13.88010234,0.4434888804509587,Good
Pineapple,22,93,12.69256136,0.18507518345474017,Good
Orange,24,95,15.08413665,0.14919587385827793,Bad
Tomato,24,95,12.13341843,0.14919587385827793,Bad
Orange,24,95,14.83589827,0.14919587385827793,Bad
Orange,22,95,7.404343951,0.132196559610529,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Tomato,23,95,14.51078894,0.14047188111985376,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,23,95,15.25176672,0.14047188111985376,Bad
Orange,24,95,15.25176672,0.14919587385827793,Bad
Pineapple,22,94,12.83585424,0.1586358715326348,Good
Pineapple,22,95,12.83585424,0.132196559610529,Good
Pineapple,25,95,9.420521035,0.1583888858753424,Bad
Orange,22,95,6.48823229,0.132196559610529,Good
Orange,23,95,16.84124175,0.14047188111985376,Bad
Orange,23,95,8.264637967,0.14047188111985376,Good
Orange,23,95,16.29477154,0.14047188111985376,Bad
Orange,24,95,14.75399666,0.14919587385827793,Bad
Banana,26,95,17.79130513,0.16807199143012852,Good
Tomato,23,89,7.969740423,0.30903813846367756,Good
Tomato,23,88,6.956882353,0.33713251468764804,Good
Orange,22,95,5.042126986,0.132196559610529,Good
Banana,26,90,20.85352641,0.33614398286025615,Good
Pineapple,24,95,14.19224347,0.14919587385827793,Good
Orange,22,95,5.471478228,0.132196559610529,Good
Banana,24,95,17.02725828,0.14919587385827793,BAD
Pineapple,22,95,13.95754575,0.132196559610529,Good
Tomato,23,87,6.043008199,0.365226890911619,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Orange,22,95,6.48823229,0.132196559610529,Good
Tomato,24,95,16.11639251,0.14919587385827793,Bad
Orange,23,95,8.465927903,0.14047188111985376,Good
Banana,24,95,16.02789778,0.14919587385827793,BAD
Tomato,25,95,7.542720421,0.1583888858753424,Good
Orange,22,95,5.007419045,0.132196559610529,Good
Pineapple,23,85,12.76402932,0.4214156433595604,Good
Banana,26,94,15.33623116,0.20168638971615405,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,25,95,14.19224347,0.1583888858753424,Bad
Orange,23,95,15.16773612,0.14047188111985376,Bad
Pineapple,23,95,12.41021712,0.14047188111985376,Good
Pineapple,23,95,13.05349201,0.14047188111985376,Good
Tomato,23,89,12.48027818,0.30903813846367756,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Banana,26,95,16.74896501,0.16807199143012852,Good
Orange,22,95,7.873279406,0.132196559610529,Good
Orange,23,95,8.364807255,0.14047188111985376,Good
Tomato,24,95,12.98058343,0.14919587385827793,Bad
Tomato,23,92,10.10404473,0.22475500979176521,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Tomato,23,91,8.31460431,0.25284938601573614,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Orange,23,95,16.65717174,0.14047188111985376,Bad
Tomato,22,92,9.587732994,0.21151449537684597,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Banana,26,90,20.29041491,0.33614398286025615,Good
Banana,24,86,12.69256136,0.41774844680317846,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Orange,23,95,8.516848104,0.14047188111985376,Good
Orange,22,95,9.365314571,0.132196559610529,Good
Orange,22,95,8.827487661,0.132196559610529,Good
Orange,22,95,6.48823229,0.132196559610529,Good
Pineapple,23,91,12.76402932,0.25284938601573614,Good
Pineapple,23,84,12.62144823,0.4495100195835313,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Orange,24,95,15.00096563,0.14919587385827793,Bad
Tomato,23,88,8.165410187,0.33713251468764804,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Tomato,24,93,11.20647613,0.208874223401589,Good
Pineapple,24,95,12.69256136,0.14919587385827793,Bad
Orange,22,95,8.619414571,0.132196559610529,Good
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Orange,23,95,15.59225501,0.14047188111985376,Bad
Orange,22,95,8.0671142,0.132196559610529,Good
Banana,24,95,12.27113269,0.14919587385827793,BAD
Orange,22,95,4.972872478,0.132196559610529,Good
Orange,22,95,6.446808067,0.132196559610529,Good
Orange,23,95,4.47356027,0.14047188111985376,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Pineapple,25,95,11.27059687,0.1583888858753424,Bad
Orange,23,95,5.007419045,0.14047188111985376,Good
Tomato,23,89,12.76402932,0.30903813846367756,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Orange,23,95,19.74258151,0.14047188111985376,Bad
Tomato,24,95,12.27113269,0.14919587385827793,Good
Orange,23,85,4.47356027,0.4214156433595604,Good
Orange,23,95,19.52760946,0.14047188111985376,Bad
Banana,24,95,12.41021712,0.14919587385827793,BAD
Banana,26,95,20.85352641,0.16807199143012852,Good
Tomato,25,95,12.62144823,0.1583888858753424,Bad
Banana,26,95,17.69401633,0.16807199143012852,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,24,95,14.83589827,0.14919587385827793,Bad
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Orange,22,95,6.48823229,0.132196559610529,Good
Orange,24,95,17.02725828,0.14919587385827793,Bad
Orange,23,89,4.377830797,0.30903813846367756,Good
Pineapple,22,93,12.69256136,0.18507518345474017,Good
Tomato,22,92,10.34079221,0.21151449537684597,Good
Banana,26,94,13.80304952,0.20168638971615405,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Orange,22,95,6.613669965,0.132196559610529,Good
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Orange,23,95,16.47502321,0.14047188111985376,Bad
Tomato,24,95,16.20534945,0.14919587385827793,Bad
Banana,25,89,20.51379641,0.34845554892575326,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,23,95,15.85228317,0.14047188111985376,Bad
Orange,22,95,4.441500903,0.132196559610529,Good
Tomato,23,90,12.76402932,0.28094376223970663,Good
Tomato,24,95,15.93986231,0.14919587385827793,Bad
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,23,87,6.364536513,0.365226890911619,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Tomato,23,87,6.082547355,0.365226890911619,Good
Orange,23,95,4.870193845,0.14047188111985376,Good
Orange,23,80,16.11639251,0.5618875244794137,Bad
Banana,24,95,16.65717174,0.14919587385827793,BAD
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Orange,23,95,16.38466179,0.14047188111985376,Bad
Tomato,25,95,15.85228317,0.1583888858753424,Bad
Orange,23,95,6.869873736,0.14047188111985376,Good
Tomato,25,95,13.3488037,0.1583888858753424,Bad
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,25,95,12.55068787,0.1583888858753424,Bad
Pineapple,25,95,11.01598084,0.1583888858753424,Bad
Banana,25,87,13.57421101,0.4118111032758902,Good
Orange,23,95,8.88012605,0.14047188111985376,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Tomato,22,92,9.8718154,0.21151449537684597,Good
Pineapple,25,95,11.27059687,0.1583888858753424,Bad
Tomato,23,90,12.76402932,0.28094376223970663,Good
Orange,22,95,6.571662296,0.132196559610529,Good
Orange,23,95,17.59724365,0.14047188111985376,Bad
Banana,26,91,20.06947764,0.3025295845742306,Good
Orange,22,95,9.201267821,0.132196559610529,Good
Orange,24,95,17.98744479,0.14919587385827793,Bad
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Orange,23,95,16.74896501,0.14047188111985376,Bad
Orange,24,95,15.16773612,0.14919587385827793,Bad
Orange,24,95,15.42113219,0.14919587385827793,Bad
Tomato,22,92,11.79502342,0.21151449537684597,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Pineapple,25,95,10.82824911,0.1583888858753424,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Tomato,23,89,8.568009903,0.30903813846367756,Good
Tomato,23,91,8.31460431,0.25284938601573614,Good
Pineapple,25,95,11.66198098,0.1583888858753424,Bad
Pineapple,23,81,12.69256136,0.5337931482554428,Good
Pineapple,25,95,10.89052217,0.1583888858753424,Bad
Orange,23,95,16.20534945,0.14047188111985376,Bad
Tomato,22,92,10.10404473,0.21151449537684597,Good
Tomato,23,92,10.76627794,0.22475500979176521,Good
Banana,25,89,19.20950925,0.34845554892575326,Good
Orange,22,95,6.323687334,0.132196559610529,Good
Tomato,24,89,8.116146322,0.3282309224882116,Good
Tomato,25,95,13.12676612,0.1583888858753424,Bad
Orange,22,95,5.925488904,0.132196559610529,Good
Tomato,24,95,13.05349201,0.14919587385827793,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Banana,24,95,12.34050263,0.14919587385827793,BAD
Tomato,23,89,7.683058499,0.30903813846367756,Good
Tomato,24,89,13.80304952,0.3282309224882116,Good
Orange,22,95,6.162179985,0.132196559610529,Good
Orange,22,95,7.0889296,0.132196559610529,Good
Orange,23,95,4.538130868,0.14047188111985376,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Banana,26,90,19.10462223,0.33614398286025615,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Pineapple,23,95,12.27113269,0.14047188111985376,Good
Tomato,23,89,7.589280351,0.30903813846367756,Good
Orange,23,95,8.364807255,0.14047188111985376,Good
Pineapple,23,95,12.55068787,0.14047188111985376,Good
Pineapple,25,95,10.28117628,0.1583888858753424,Bad
Tomato,25,95,12.98058343,0.1583888858753424,Bad
Pineapple,23,81,12.62144823,0.5337931482554428,Good
Pineapple,22,95,12.76402932,0.132196559610529,Good
Pineapple,25,95,9.757364232,0.1583888858753424,Bad
Orange,22,95,8.933015125,0.132196559610529,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Orange,23,95,16.11639251,0.14047188111985376,Bad
Orange,23,95,4.836285621,0.14047188111985376,Good
Banana,24,95,17.12100442,0.14919587385827793,BAD
Banana,24,95,12.62144823,0.14919587385827793,BAD
Orange,23,95,15.67848238,0.14047188111985376,Bad
Orange,23,95,14.91822038,0.14047188111985376,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,24,89,8.018312629,0.3282309224882116,Good
Banana,24,95,17.30998858,0.14919587385827793,BAD
Tomato,25,95,14.91822038,0.1583888858753424,Bad
Banana,25,88,15.25176672,0.38013332610082173,Good
Pineapple,25,95,10.46089174,0.1583888858753424,Bad
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Pineapple,25,95,12.13341843,0.1583888858753424,Bad
Banana,25,86,18.69070341,0.4434888804509587,Good
Banana,24,95,12.27113269,0.14919587385827793,BAD
Banana,24,95,12.06507013,0.14919587385827793,BAD
Pineapple,25,95,10.28117628,0.1583888858753424,Bad
Pineapple,23,94,12.55068787,0.16856625734382424,Good
Orange,22,95,6.613669965,0.132196559610529,Good
Tomato,26,90,7.044707922,0.33614398286025615,Good
Orange,23,95,6.405576451,0.14047188111985376,Good
Pineapple,22,95,13.80304952,0.132196559610529,Good
Orange,23,95,5.007419045,0.14047188111985376,Good
Banana,24,86,13.88010234,0.41774844680317846,Good
Banana,25,86,18.48706888,0.4434888804509587,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Orange,23,95,8.568009903,0.14047188111985376,Good
Tomato,24,95,14.83589827,0.14919587385827793,Bad
Orange,23,95,16.29477154,0.14047188111985376,Bad
Tomato,23,89,7.777721829,0.30903813846367756,Good
Tomato,23,91,8.465927903,0.25284938601573614,Good
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Tomato,22,91,13.42356205,0.23795380729895177,Good
Orange,24,95,15.00096563,0.14919587385827793,Bad
Pineapple,25,95,11.46485093,0.1583888858753424,Bad
Pineapple,23,95,12.13341843,0.14047188111985376,Good
Tomato,24,95,11.99705843,0.14919587385827793,Good
Pineapple,22,95,13.88010234,0.132196559610529,Good
Tomato,23,92,10.04556771,0.22475500979176521,Good
Tomato,25,95,16.56585884,0.1583888858753424,Bad
Pineapple,23,95,12.69256136,0.14047188111985376,Good
Orange,23,95,7.542720421,0.14047188111985376,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Banana,25,88,19.52760946,0.38013332610082173,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Tomato,26,92,6.48823229,0.2689151862882051,Good
Orange,22,95,9.420521035,0.132196559610529,Good
Pineapple,24,95,10.22184745,0.14919587385827793,Bad
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Pineapple,25,95,11.01598084,0.1583888858753424,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Orange,24,95,15.59225501,0.14919587385827793,Bad
Banana,24,95,17.30998858,0.14919587385827793,BAD
Tomato,25,95,7.730278953,0.1583888858753424,Good
Orange,23,95,14.59144457,0.14047188111985376,Bad
Tomato,23,90,13.05349201,0.28094376223970663,Good
Orange,23,95,19.63480231,0.14047188111985376,Bad
Tomato,25,81,8.165410187,0.6018777663263006,Good
Tomato,25,95,15.67848238,0.1583888858753424,Bad
Banana,24,95,16.56585884,0.14919587385827793,BAD
Orange,22,95,9.814452454,0.132196559610529,Good
Banana,25,95,14.75399666,0.1583888858753424,BAD
Tomato,25,95,16.47502321,0.1583888858753424,Bad
Orange,23,95,14.67251295,0.14047188111985376,Bad
Banana,24,86,13.3488037,0.41774844680317846,Good
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Banana,24,95,12.69256136,0.14919587385827793,BAD
Orange,22,95,4.904260592,0.132196559610529,Good
Tomato,25,93,6.571662296,0.22174444022547934,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Orange,22,95,7.044707922,0.132196559610529,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Banana,24,95,17.59724365,0.14919587385827793,BAD
Tomato,23,89,7.683058499,0.30903813846367756,Good
Orange,23,95,19.74258151,0.14047188111985376,Bad
Orange,24,95,15.76515749,0.14919587385827793,Bad
Orange,22,95,7.404343951,0.132196559610529,Good
Tomato,23,92,10.16280412,0.22475500979176521,Good
Orange,23,95,8.415248038,0.14047188111985376,Good
Pineapple,25,95,10.64323454,0.1583888858753424,Bad
Tomato,24,89,8.0671142,0.3282309224882116,Good
Orange,22,95,8.516848104,0.132196559610529,Good
Pineapple,23,94,12.76402932,0.16856625734382424,Good
Orange,23,95,14.91822038,0.14047188111985376,Bad
Pineapple,25,95,11.46485093,0.1583888858753424,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Orange,23,95,6.446808067,0.14047188111985376,Good
Orange,22,95,4.538130868,0.132196559610529,Good
Tomato,23,89,8.264637967,0.30903813846367756,Good
Banana,26,90,19.74258151,0.33614398286025615,Good
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Orange,24,95,15.67848238,0.14919587385827793,Bad
Tomato,24,95,12.98058343,0.14919587385827793,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Orange,22,95,8.986156218,0.132196559610529,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,23,91,13.57421101,0.25284938601573614,Good
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Orange,22,95,4.505770041,0.132196559610529,Good
Orange,22,95,9.420521035,0.132196559610529,Good
Orange,23,95,15.25176672,0.14047188111985376,Bad
Tomato,25,95,7.636059339,0.1583888858753424,Good
Tomato,24,95,13.72638492,0.14919587385827793,Bad
Banana,25,89,18.89654455,0.34845554892575326,Good
Banana,24,95,12.27113269,0.14919587385827793,BAD
Tomato,24,89,8.116146322,0.3282309224882116,Good
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Tomato,25,95,7.873279406,0.1583888858753424,Good
Pineapple,25,95,10.76627794,0.1583888858753424,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,24,90,12.69256136,0.29839174771655586,Good
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Banana,24,95,16.65717174,0.14919587385827793,BAD
Orange,22,95,4.538130868,0.132196559610529,Good
Tomato,23,92,9.814452454,0.22475500979176521,Good
Tomato,24,93,11.20647613,0.208874223401589,Good
Tomato,23,90,12.62144823,0.28094376223970663,Good
Tomato,25,95,7.969740423,0.1583888858753424,Good
Orange,23,95,15.59225501,0.14047188111985376,Bad
Banana,25,95,17.98744479,0.1583888858753424,Good
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Tomato,24,95,13.42356205,0.14919587385827793,Bad
Pineapple,23,80,12.62144823,0.5618875244794137,Good
Orange,22,95,4.870193845,0.132196559610529,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,26,93,6.613669965,0.23530078800217913,Good
Pineapple,25,95,11.01598084,0.1583888858753424,Bad
Banana,24,95,16.02789778,0.14919587385827793,BAD
Banana,25,87,13.65010619,0.4118111032758902,Good
Orange,22,95,12.20210529,0.132196559610529,Good
Orange,22,95,7.177995872,0.132196559610529,Good
Banana,26,94,13.80304952,0.20168638971615405,Good
Orange,23,95,14.91822038,0.14047188111985376,Bad
Banana,24,95,16.65717174,0.14919587385827793,BAD
Banana,25,95,16.11639251,0.1583888858753424,BAD
Banana,24,95,18.48706888,0.14919587385827793,BAD
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Orange,23,95,16.38466179,0.14047188111985376,Bad
Orange,23,95,4.47356027,0.14047188111985376,Good
Tomato,24,89,12.98058343,0.3282309224882116,Good
Pineapple,25,95,10.58215896,0.1583888858753424,Bad
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Banana,26,89,17.98744479,0.3697583811462821,Good
Pineapple,25,95,10.16280412,0.1583888858753424,Bad
Banana,25,90,20.06947764,0.3167777717506848,Good
Tomato,23,89,12.55068787,0.30903813846367756,Good
Banana,24,95,18.38606989,0.14919587385827793,BAD
Pineapple,24,95,13.88010234,0.14919587385827793,Good
Banana,24,95,12.83585424,0.14919587385827793,BAD
Tomato,26,93,6.529850053,0.23530078800217913,Good
Banana,24,95,12.69256136,0.14919587385827793,BAD
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Orange,24,95,15.76515749,0.14919587385827793,Bad
Tomato,22,94,11.862037,0.1586358715326348,Good
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Pineapple,22,95,12.98058343,0.132196559610529,Good
Banana,24,92,17.5009837,0.23871339817324477,Good
Banana,25,86,13.57421101,0.4434888804509587,Good
Tomato,25,95,7.636059339,0.1583888858753424,Good
Orange,23,95,8.516848104,0.14047188111985376,Good
Orange,23,95,19.74258151,0.14047188111985376,Bad
Orange,22,95,8.933015125,0.132196559610529,Good
